Date,Open,High,Low,Close,Adj Close,Volume
3/10/2017,117.139999,117.32,116.68,117.25,110.819847,9218500
3/13/2017,116.830002,117.089996,116.489998,116.510002,110.12043,6993100
3/14/2017,116.769997,117.349998,116.709999,117.07,110.649727,9869200
3/15/2017,117.559998,118.830002,117.43,118.5,112.001282,14600500
3/16/2017,117.989998,118.150002,117.629997,117.900002,111.434196,8018200
3/17/2017,118.110001,118.75,118.029999,118.639999,112.133621,7266800
3/20/2017,118.550003,119.230003,118.5,119.150002,112.615654,5497800
3/21/2017,119.050003,120.300003,119.019997,120.139999,113.551361,12540700
3/22/2017,120.720001,121.169998,120.43,120.620003,114.005028,11661400
3/23/2017,120.830002,121.019997,120.059998,120.449997,113.844345,6746500
3/24/2017,120.529999,121.099998,120.400002,120.879997,114.250755,5819600
3/27/2017,121.830002,121.970001,121.190002,121.43,114.770599,6878500
3/28/2017,121.790001,121.82,120.489998,120.620003,114.005028,6811200
3/29/2017,120.940002,121.379997,120.879997,121.339996,114.685562,6291000
3/30/2017,121.07,121.089996,120.32,120.360001,113.759277,7042400
3/31/2017,120.279999,120.809998,120.209999,120.709999,114.09008,5144800
4/3/2017,120.449997,121.870003,120.400002,121.669998,115.240868,12996500
4/4/2017,121.370003,121.589996,120.949997,121.010002,114.615776,6976700
4/5/2017,120.559998,121.519997,120.360001,121.379997,114.966202,8555200
4/6/2017,121.239998,121.410004,120.519997,121.199997,114.795731,6497000
4/7/2017,121.839996,122.25,120.690002,120.709999,114.331612,10270000
4/10/2017,121.139999,121.620003,121,121.269997,114.862038,5314500
4/11/2017,121.800003,122.650002,121.720001,122.419998,115.951263,11297400
4/12/2017,122.510002,123.190002,122.290001,123.089996,116.585861,11532500
4/13/2017,123.449997,123.739998,122.910004,123.470001,116.945778,8396700
4/17/2017,123.459999,123.550003,122.860001,123.089996,116.585861,8015000
4/18/2017,123.860001,124.980003,123.550003,124.699997,118.110786,11529700
4/19/2017,124.099998,124.169998,123.699997,124.019997,117.466728,7344000
4/20/2017,123.519997,123.919998,123.139999,123.540001,117.012077,7932900
4/21/2017,123.82,124.239998,123.489998,123.540001,117.012077,9798500
4/24/2017,122.550003,123.160004,122.459999,122.93,116.434303,8066400
4/25/2017,122.209999,122.459999,121.379997,121.449997,115.032532,8122300
4/26/2017,121.519997,122.139999,121.43,122.120003,115.66713,5766200
4/27/2017,121.75,122.349998,121.580002,122.080002,115.629219,4978300
4/28/2017,121.599998,122.440002,121.550003,122.349998,115.884964,8055300
5/1/2017,121.690002,122.139999,120.709999,121.080002,114.921608,8795900
5/2/2017,120.970001,121.779999,120.940002,121.699997,115.510033,6727800
5/3/2017,122.220001,122.389999,121.550003,121.779999,115.585983,8932900
5/4/2017,121.010002,121.220001,120.669998,121.18,115.016502,9707200
5/5/2017,121.379997,121.470001,120.889999,121.290001,115.120911,5605400
5/8/2017,121.110001,121.139999,120.529999,120.629997,114.494484,8057800
5/9/2017,120.379997,120.629997,120.139999,120.620003,114.484993,5536700
5/10/2017,120.910004,121.059998,120.160004,120.480003,114.352112,6517000
5/11/2017,120,120.57,119.910004,120.480003,114.352112,7479800
5/12/2017,121.010002,121.489998,120.980003,121.389999,115.215813,7463900
5/15/2017,121.059998,121.209999,120.75,121.059998,114.902596,5173200
5/16/2017,121.110001,121.889999,121.110001,121.510002,115.329727,6722700
5/17/2017,122.629997,123.540001,122.389999,123.279999,117.009689,11236400
5/18/2017,123.75,123.940002,123.190002,123.419998,117.14257,8350500
5/19/2017,123.360001,123.779999,123.010002,123.709999,117.417793,11277400
5/22/2017,123.410004,123.559998,123.260002,123.370003,117.095123,4062900
5/23/2017,123.510002,123.620003,122.480003,122.540001,116.307335,7901300
5/24/2017,122.800003,123.260002,122.540001,123.230003,116.96225,7355200
5/25/2017,123.019997,123.279999,122.760002,123.269997,117.000198,6464800
5/26/2017,123.550003,123.739998,123.25,123.480003,117.199509,2963800
5/30/2017,124.029999,124.139999,123.739998,124.089996,117.778503,4819400
5/31/2017,124.050003,124.650002,124.029999,124.400002,118.072716,8000200
6/1/2017,123.699997,124.190002,123.660004,124.150002,118.085106,9037300
6/2/2017,125.220001,125.769997,125.050003,125.620003,119.483276,13245000
6/5/2017,124.900002,125.160004,124.779999,124.839996,118.741379,6775500
6/6/2017,125.690002,125.870003,125.400002,125.519997,119.388161,12841500
6/7/2017,125.239998,125.519997,124.790001,124.919998,118.817474,12852400
6/8/2017,124.879997,124.879997,124.300003,124.589996,118.503578,8757500
6/9/2017,124.080002,124.639999,123.980003,124.400002,118.322884,5130500
6/12/2017,124.209999,124.989998,124.139999,124.360001,118.284828,4335800
6/13/2017,124.010002,124.519997,123.989998,124.379997,118.303864,4742600
6/14/2017,125.919998,126.709999,125.730003,126.300003,120.130089,20212300
6/15/2017,126.089996,126.330002,125.830002,126.099998,119.939835,5863700
6/16/2017,126.080002,126.440002,126.010002,126.349998,120.177612,6672500
6/19/2017,126.32,126.480003,126.029999,126.169998,120.006424,5641300
6/20/2017,126.790001,127.400002,126.790001,127.300003,121.08123,8405700
6/21/2017,127.110001,127.639999,126.910004,127.559998,121.328529,5914800
6/22/2017,127.709999,127.870003,127.309998,127.839996,121.594833,6608100
6/23/2017,127.470001,127.900002,127.400002,127.779999,121.537781,4329900
6/26/2017,128.270004,128.570007,128.160004,128.259995,121.994316,5541600
6/27/2017,127.43,127.489998,126.620003,126.889999,120.691238,8354200
6/28/2017,126.669998,126.709999,125.980003,126.470001,120.291748,7357900
6/29/2017,125.010002,125.720001,124.900002,125.410004,119.283546,9115800
6/30/2017,125.190002,125.389999,124.849998,125.120003,119.007698,10189800
7/3/2017,125,125.040001,124.019997,124.459999,118.624565,11021100
7/5/2017,124.199997,124.650002,124.120003,124.489998,118.653152,11394500
7/6/2017,123.519997,123.639999,122.93,123.459999,117.671448,10853100
7/7/2017,122.839996,123.029999,122.589996,122.720001,116.966141,9401800
7/10/2017,122.870003,123.099998,122.68,122.900002,117.137703,3859200
7/11/2017,122.860001,123.330002,122.709999,123.110001,117.33786,4425600
7/12/2017,123.889999,124.040001,123.489998,123.959999,118.148003,7839900
7/13/2017,123.599998,123.650002,122.809998,123.18,117.404579,7449300
7/14/2017,124.099998,124.160004,123.120003,123.330002,117.547539,6566800
7/17/2017,123.330002,123.989998,123.269997,123.669998,117.87159,4737300
7/18/2017,124.43,124.769997,124.230003,124.75,118.900963,9163000
7/19/2017,124.779999,125.010002,124.589996,124.800003,118.948624,5140900
7/20/2017,125.489998,125.730003,124.970001,125.160004,119.291763,12239100
7/21/2017,125.730003,126.029999,125.57,125.690002,119.796898,6201500
7/24/2017,125.449997,125.660004,125.160004,125.199997,119.329865,5378500
7/25/2017,124.139999,124.190002,123.470001,123.57,117.776299,9743300
7/26/2017,123.269997,124.089996,123.080002,123.769997,117.966904,8459500
7/27/2017,123.110001,123.379997,122.82,123.160004,117.385521,6390800
7/28/2017,123.269997,123.989998,123.260002,123.889999,118.081268,5491800
7/31/2017,123.459999,124.050003,123.400002,124.040001,118.224258,5464600
8/1/2017,123.18,124.709999,123.160004,124.639999,119.054298,9676800
8/2/2017,124.769997,125.169998,124.68,124.709999,119.121155,5745600
8/3/2017,125.290001,126.019997,125.260002,126,120.353363,10324500
8/4/2017,125.150002,125.18,124.440002,124.93,119.331314,8485500
8/7/2017,124.839996,125.099998,124.610001,125.07,119.465027,4684600
8/8/2017,124.870003,124.980003,124.150002,124.620003,119.035202,6197400
8/9/2017,125.93,125.949997,125.199997,125.300003,119.684708,9221800
8/10/2017,125.620003,126.440002,125.519997,126.370003,120.706795,10378200
8/11/2017,125.769997,126.459999,125.550003,126.43,120.764091,5717800
8/14/2017,125.989998,126.279999,125.730003,125.779999,120.143234,5089100
8/15/2017,124.730003,125.540001,124.709999,125.25,119.636971,7473200
8/16/2017,124.830002,126.019997,124.809998,125.709999,120.076347,5283800
8/17/2017,125.699997,126.68,125.510002,126.650002,120.974213,9364700
8/18/2017,126.980003,127.150002,126.260002,126.620003,120.94558,8382500
8/21/2017,126.769997,127.019997,126.5,126.93,121.241669,7669800
8/22/2017,126.790001,126.809998,126.269997,126.440002,120.773651,6140700
8/23/2017,127.040001,127.309998,126.760002,127.300003,121.595123,7446400
8/24/2017,126.879997,127.309998,126.720001,126.830002,121.146149,5569400
8/25/2017,127.019997,127.449997,126.870003,127.32,121.614197,7303300
8/28/2017,126.919998,127.389999,126.730003,127.239998,121.537781,4448500
8/29/2017,128.460007,128.520004,127.309998,127.650002,121.92942,7659400
8/30/2017,127.459999,127.739998,127.339996,127.610001,121.891197,4735200
8/31/2017,127.639999,128.029999,127.57,127.989998,122.254166,7978400
9/1/2017,127.309998,127.339996,126.43,126.75,121.319038,14128600
9/5/2017,127.690002,128.800003,127.690002,128.759995,123.242905,15215700
9/6/2017,128.720001,129,127.739998,127.970001,122.486755,9066400
9/7/2017,128.330002,129.570007,128.330002,129.279999,123.740654,13618900
9/8/2017,129.110001,129.160004,128.570007,129,123.472641,9808500
9/11/2017,127.870003,128.050003,127.260002,127.459999,121.998619,17856700
9/12/2017,127.050003,127.089996,126.529999,126.790001,121.357338,7557400
9/13/2017,126.910004,126.919998,126.279999,126.290001,120.878761,6740000
9/14/2017,126.370003,126.830002,126.330002,126.809998,121.37648,6674500
9/15/2017,127,127.010002,126.540001,126.860001,121.424339,9769200
9/18/2017,126.5,126.57,125.839996,126.129997,120.725616,6863000
9/19/2017,126.279999,126.309998,125.730003,125.82,120.428894,5554900
9/20/2017,125.970001,126.050003,125.330002,125.910004,120.515053,8037000
9/21/2017,126.160004,126.559998,125.82,125.839996,120.448021,6147800
9/22/2017,126.5,126.730003,126.059998,126.199997,120.792603,5660700
9/25/2017,126.32,127.269997,126.199997,126.989998,121.548744,9679000
9/26/2017,126.769997,126.889999,126.43,126.760002,121.328621,7251900
9/27/2017,124.870003,125.300003,124.610001,124.849998,119.500458,12145700
9/28/2017,124.209999,124.650002,123.970001,124.480003,119.146324,8883700
9/29/2017,124.760002,125.029999,124.269997,124.760002,119.414299,11285500
10/2/2017,124.809998,125,124.239998,124.279999,119.195641,7860700
10/3/2017,123.919998,124.510002,123.919998,124.400002,119.31073,6219800
10/4/2017,124.529999,124.589996,123.879997,124.410004,119.32032,7447000
10/5/2017,124.269997,124.300003,123.690002,123.940002,118.869553,8180300
10/6/2017,123.290001,124.099998,123.029999,123.589996,118.533852,10375000
10/9/2017,123.779999,124.059998,123.639999,123.980003,118.907913,3590900
10/10/2017,124.139999,124.870003,124.019997,124.18,119.099747,6666800
10/11/2017,124.57,124.660004,124.260002,124.419998,119.329903,4385900
10/12/2017,124.550003,124.980003,124.239998,124.949997,119.838234,7141600
10/13/2017,125.580002,125.940002,125.169998,125.849998,120.701401,7746900
10/16/2017,125.529999,125.900002,125.379997,125.760002,120.615105,5737300
10/17/2017,125.389999,126.089996,125.389999,125.919998,120.768532,4969600
10/18/2017,125.050003,125.18,124.68,125.089996,119.972496,5943800
10/19/2017,125.739998,126.010002,125.269997,125.309998,120.183487,8966500
10/20/2017,124,124.279999,123.639999,123.980003,118.907913,12326900
10/23/2017,124.160004,124.489998,124.019997,124.199997,119.118904,6871100
10/24/2017,123.370003,123.690002,123.150002,123.43,118.380409,6842800
10/25/2017,122.529999,122.980003,122.419998,122.839996,117.814545,9961400
10/26/2017,123.059998,123.059998,122.43,122.43,117.421333,8179400
10/27/2017,122.940002,123.330002,122.75,123.239998,118.198189,10480900
10/30/2017,123.860001,124.459999,123.559998,124.419998,119.329903,9051600
10/31/2017,124.529999,124.660004,124.400002,124.459999,119.368279,4424300
11/1/2017,124.349998,125.139999,124.300003,124.75,119.89975,8940400
11/2/2017,125,125.519997,124.919998,125.300003,120.428383,7222700
11/3/2017,125.470001,125.699997,125.139999,125.639999,120.75515,10984100
11/6/2017,125.93,126.220001,125.720001,126.110001,121.206894,6223600
11/7/2017,126.230003,126.779999,126.129997,126.639999,121.716286,6422700
11/8/2017,126.589996,126.800003,126.209999,126.360001,121.447159,3356200
11/9/2017,125.870003,126.239998,125.550003,126,121.101181,6280400
11/10/2017,124.709999,124.839996,123.959999,124.099998,119.275063,11981000
11/13/2017,124.800003,124.809998,124.309998,124.360001,119.52494,5880800
11/14/2017,124.769997,125.239998,124.769997,125.199997,120.332283,6195900
11/15/2017,126.059998,126.669998,125.639999,126.559998,121.639404,9568200
11/16/2017,126.010002,126.330002,125.449997,125.459999,120.582176,5894900
11/17/2017,126.07,126.440002,125.959999,126.389999,121.476006,6938800
11/20/2017,125.910004,126.379997,125.910004,126.339996,121.427963,4232300
11/21/2017,127.089996,127.290001,126.309998,126.739998,121.812408,5818400
11/22/2017,126.620003,127.199997,126.510002,127.150002,122.206459,4140700
11/24/2017,126.93,127.029999,126.690002,126.800003,121.870071,3141400
11/27/2017,126.860001,127.050003,126.419998,126.620003,121.697067,6079900
11/28/2017,126.769997,127.18,126.470001,126.790001,121.860466,5983000
11/29/2017,125.559998,125.68,125.099998,125.540001,120.65905,14547100
11/30/2017,125.309998,125.519997,124.440002,125.120003,120.255379,9630000
12/1/2017,125.870003,127.690002,125.099998,126.550003,121.878189,24583100
12/4/2017,125.919998,126.669998,125.809998,126.610001,121.935974,9609200
12/5/2017,126.470001,127.5,126.449997,127.239998,122.542709,10958900
12/6/2017,127.870003,128.229996,127.660004,127.68,122.966461,11834200
12/7/2017,127.93,128.100006,126.300003,126.68,122.003395,13056800
12/8/2017,126.589996,126.739998,126.239998,126.690002,122.013,4786100
12/11/2017,126.860001,127.089996,126.410004,126.43,121.762627,3863800
12/12/2017,126.169998,126.410004,125.669998,126.379997,121.714455,7502400
12/13/2017,126.809998,127.389999,126.589996,127.330002,122.629395,8532900
12/14/2017,127.050003,127.980003,126.790001,127.870003,123.14946,6885000
12/15/2017,127.809998,128.589996,127.559998,128.350006,123.611732,7239400
12/18/2017,127.970001,128,126.910004,127.18,122.48494,7239700
12/19/2017,126.32,126.379997,125.07,125.529999,120.895836,11045800
12/20/2017,124.309998,124.709999,123.949997,124.139999,119.557152,10005800
12/21/2017,124.029999,124.860001,124,124.599998,120.253975,7026900
12/22/2017,124.699997,124.839996,124.529999,124.769997,120.41803,3974300
12/26/2017,124.980003,125.529999,124.970001,125.139999,120.775116,3168400
12/27/2017,125.709999,126.980003,125.699997,126.769997,122.348274,9059700
12/28/2017,126.529999,126.830002,126.370003,126.660004,122.242126,5297100
12/29/2017,126.5,127.120003,126.480003,126.860001,122.435143,7580500
