Date,Open,High,Low,Close,Adj Close,Volume
3/28/2017,130.839996,132.029999,130.550003,131.639999,129.391495,23721900
3/29/2017,131.729996,132.300003,131.589996,132.25,129.991089,13710000
3/30/2017,132.199997,132.610001,132.080002,132.470001,130.207321,16092400
3/31/2017,132.279999,132.740005,132.130005,132.380005,130.118851,19841400
4/3/2017,132.490005,132.809998,131.559998,132.300003,130.040222,23700300
4/4/2017,131.919998,132.529999,131.869995,132.509995,130.246628,13400000
4/5/2017,132.699997,133.479996,131.720001,131.970001,129.715866,32011200
4/6/2017,132.100006,132.389999,131.699997,132.039993,129.784653,18832200
4/7/2017,132,132.369995,131.5,131.970001,129.715866,16743100
4/10/2017,132.100006,132.570007,131.660004,132.020004,129.764999,15619300
4/11/2017,131.899994,132.100006,130.5,131.449997,129.204758,33778400
4/12/2017,131.429993,131.539993,130.779999,130.919998,128.683792,15955200
4/13/2017,130.740005,131.509995,130.380005,130.399994,128.172653,23683000
4/17/2017,130.770004,131.5,130.720001,131.479996,129.234207,13325500
4/18/2017,131.039993,131.660004,130.949997,131.279999,129.037628,12841100
4/19/2017,131.850006,132.289993,131.309998,131.490005,129.244064,17764800
4/20/2017,132.020004,132.880005,131.820007,132.589996,130.325241,21977900
4/21/2017,132.710007,132.759995,132.220001,132.559998,130.295776,22454900
4/24/2017,134.029999,134.289993,133.800003,134.160004,131.868454,22469900
4/25/2017,134.600006,135.369995,134.479996,135.130005,132.821869,19384400
4/26/2017,135.179993,135.509995,134.860001,134.940002,132.635117,25398500
4/27/2017,135.270004,135.75,135.190002,135.75,133.43129,16136500
4/28/2017,136.289993,136.339996,135.770004,135.990005,133.667175,20252100
5/1/2017,136.440002,137.380005,136.380005,137.199997,134.856522,24815500
5/2/2017,137.369995,137.490005,137.020004,137.429993,135.082596,18345100
5/3/2017,137.119995,137.169998,136.619995,136.990005,134.650116,23827600
5/4/2017,136.970001,137.429993,136.559998,137.039993,134.69928,14630100
5/5/2017,137.389999,137.539993,136.880005,137.539993,135.190674,19330700
5/8/2017,137.610001,137.839996,137.330002,137.839996,135.485596,13279900
5/9/2017,138.050003,138.630005,137.929993,138.320007,135.957413,28426100
5/10/2017,138.399994,138.449997,137.910004,138.399994,136.036026,20499400
5/11/2017,138.020004,138.330002,137.380005,138.289993,135.927887,27232100
5/12/2017,138.350006,138.630005,138.229996,138.600006,136.232605,19738600
5/15/2017,138.660004,139.119995,138.529999,139.039993,136.665085,20481300
5/16/2017,139.399994,139.639999,138.990005,139.619995,137.235168,21786000
5/17/2017,138.509995,138.770004,136.050003,136.070007,133.745834,55642200
5/18/2017,136.020004,137.720001,135.869995,137.259995,134.915497,41319900
5/19/2017,137.710007,138.419998,137.660004,137.839996,135.485596,36730100
5/22/2017,138.149994,139.070007,138.100006,139,136.625793,19509700
5/23/2017,139.410004,139.419998,138.779999,139.139999,136.763382,19687500
5/24/2017,139.559998,139.850006,139.169998,139.779999,137.392441,15891900
5/25/2017,140.309998,141.330002,140.009995,140.970001,138.562134,23928600
5/26/2017,141,141.279999,140.809998,141.220001,138.807846,13851600
5/30/2017,141.149994,141.509995,141.059998,141.339996,138.925797,20306400
5/31/2017,141.839996,141.839996,140.570007,141.289993,138.876663,33229400
6/1/2017,141.580002,141.899994,140.979996,141.839996,139.417267,20120700
6/2/2017,142.339996,143.490005,142.110001,143.460007,141.009613,37222900
6/5/2017,143.449997,143.679993,143.229996,143.429993,140.980118,15727500
6/6/2017,143.259995,143.729996,142.649994,142.860001,140.419846,22393000
6/7/2017,143.259995,143.539993,142.600006,143.419998,140.970276,18842400
6/8/2017,143.740005,143.800003,142.789993,143.570007,141.117706,25152400
6/9/2017,143.740005,143.899994,138.110001,139.979996,137.589035,109783700
6/12/2017,138.800003,139.479996,137.470001,139.229996,136.851837,104454000
6/13/2017,140.009995,140.559998,139.279999,140.360001,137.96254,51193000
6/14/2017,140.929993,140.929993,138.619995,139.75,137.362961,60093800
6/15/2017,138.339996,139.279999,137.490005,139.130005,136.753555,55145200
6/16/2017,138.679993,138.779999,137.639999,138.149994,136.160217,48087400
6/19/2017,139.490005,140.589996,139.279999,140.460007,138.436951,39626500
6/20/2017,140.320007,140.5,139.309998,139.360001,137.352798,40935100
6/21/2017,139.679993,140.809998,139.589996,140.740005,138.712906,35743400
6/22/2017,140.960007,141.220001,140.339996,140.699997,138.673508,24099100
6/23/2017,140.539993,141.419998,140.149994,141.240005,139.205719,21654300
6/26/2017,142.050003,142.289993,140.270004,140.580002,138.555237,34411100
6/27/2017,140.050003,140.220001,138.020004,138.029999,136.041946,65957800
6/28/2017,138.539993,140.139999,137.740005,140.020004,138.003296,57427200
6/29/2017,139.440002,139.440002,136.25,137.589996,135.608276,88769400
6/30/2017,137.979996,138.669998,137.190002,137.639999,135.657562,68898300
7/3/2017,138.270004,138.429993,136.100006,136.190002,134.22847,32797000
7/5/2017,136.619995,137.899994,136.160004,137.529999,135.549133,42116600
7/6/2017,136.479996,137.059998,135.800003,136.289993,134.327011,48430500
7/7/2017,136.75,138.130005,136.740005,137.759995,135.775818,36970400
7/10/2017,137.850006,138.990005,137.5,138.660004,136.662888,24853500
7/11/2017,138.460007,139.220001,137.940002,139.050003,137.047272,31517700
7/12/2017,140.240005,140.860001,139.960007,140.699997,138.673508,36045800
7/13/2017,140.869995,141.350006,140.600006,141.009995,138.979034,31073600
7/14/2017,141.639999,142.300003,141.190002,142.119995,140.073029,34544800
7/17/2017,142.270004,142.690002,141.919998,142.190002,140.142029,25343200
7/18/2017,142.089996,143.169998,141.639999,143.139999,141.078354,25748500
7/19/2017,143.559998,144.190002,143.5,143.979996,141.906235,33752300
7/20/2017,144.350006,144.440002,143.520004,144.169998,142.093521,36139400
7/21/2017,143.639999,144.110001,143.350006,144.110001,142.034409,39697100
7/24/2017,144.089996,144.869995,143.919998,144.770004,142.684875,26712700
7/25/2017,144.289993,144.740005,144.009995,144.399994,142.32019,28120900
7/26/2017,144.759995,144.949997,144.529999,144.869995,142.783417,18610600
7/27/2017,145.820007,145.960007,142.300003,143.960007,141.886566,80665900
7/28/2017,143.100006,144.080002,142.869995,143.839996,141.768265,38013200
7/31/2017,144.25,144.429993,142.919998,143.229996,141.167068,33848600
8/1/2017,143.720001,143.759995,143.119995,143.559998,141.492294,20149400
8/2/2017,144.490005,144.520004,142.610001,143.949997,141.876709,41209000
8/3/2017,144.089996,144.169998,143.130005,143.389999,141.324738,27112800
8/4/2017,143.710007,143.970001,143.059998,143.649994,141.581009,29472900
8/7/2017,143.910004,144.559998,143.710007,144.559998,142.477905,17933900
8/8/2017,144.279999,145.470001,143.899994,144.309998,142.231522,30810400
8/9/2017,143.119995,144.190002,142.789993,144.119995,142.044235,36169500
8/10/2017,143.300003,143.399994,140.889999,141.029999,138.998764,63331700
8/11/2017,141.220001,142.410004,140.899994,142.100006,140.053329,45862500
8/14/2017,143.229996,144.149994,143.190002,143.929993,141.856964,34022700
8/15/2017,144.289993,144.300003,143.639999,144.029999,141.955521,25509200
8/16/2017,144.389999,144.960007,143.800003,144.279999,142.20192,31913000
8/17/2017,143.720001,143.940002,141.330002,141.330002,139.294434,70191000
8/18/2017,141.410004,142.199997,140.649994,141.229996,139.195877,60751900
8/21/2017,141.220001,141.529999,140.179993,141.050003,139.018448,37111500
8/22/2017,141.809998,143.350006,141.759995,143.199997,141.137482,36294200
8/23/2017,142.479996,143.009995,142.380005,142.690002,140.634811,25702300
8/24/2017,143.009995,143.169998,141.470001,142.270004,140.220886,38160800
8/25/2017,142.820007,143.179993,141.779999,141.970001,139.925201,26380400
8/28/2017,142.399994,142.740005,141.949997,142.410004,140.358856,15362100
8/29/2017,141.190002,143.210007,141.059998,142.970001,140.910797,24498300
8/30/2017,143.089996,144.889999,143,144.649994,142.566589,33642700
8/31/2017,145.059998,146.210007,144.979996,146.199997,144.094284,38480700
9/1/2017,146.389999,146.589996,145.610001,146,143.897171,22293600
9/5/2017,145.570007,145.880005,143.600006,144.690002,142.606049,44794300
9/6/2017,145.059998,145.460007,144.080002,145.130005,143.039688,30722700
9/7/2017,145.399994,145.839996,144.940002,145.470001,143.374802,22721100
9/8/2017,145.279999,145.350006,144.059998,144.210007,142.13295,27890100
9/11/2017,145.339996,146.119995,145.300003,145.869995,143.769012,26747800
9/12/2017,146.279999,146.410004,145.529999,146.220001,144.113998,30256700
9/13/2017,145.970001,146.440002,145.729996,146.419998,144.311111,28450900
9/14/2017,145.850006,146.289993,145.470001,145.559998,143.463501,35296400
9/15/2017,145.529999,146.589996,145.289993,146.059998,143.956299,46422400
9/18/2017,145.910004,146.369995,145.110001,145.550003,143.767654,24858200
9/19/2017,145.809998,146.009995,145.309998,145.800003,144.014572,20871200
9/20/2017,145.75,145.910004,144.229996,145.350006,143.570099,34236200
9/21/2017,145.25,145.259995,143.949997,144.460007,142.69101,28841800
9/22/2017,144,144.529999,143.850006,144.320007,142.552719,21702400
9/25/2017,143.75,143.830002,142.100006,142.800003,141.0513,54947700
9/26/2017,143.529999,143.800003,142.669998,143.169998,141.416763,29628800
9/27/2017,143.929993,145,143.570007,144.460007,142.69101,33249400
9/28/2017,144.110001,144.559998,143.779999,144.410004,142.641602,24149400
9/29/2017,144.699997,145.559998,144.320007,145.449997,143.668854,43102400
10/2/2017,145.669998,146.169998,144.929993,145.580002,143.797272,27351300
10/3/2017,145.770004,146.059998,145.449997,145.889999,144.10347,19715200
10/4/2017,145.610001,146.339996,145.470001,146.029999,144.24176,26381100
10/5/2017,146.559998,147.539993,146.410004,147.460007,145.654251,31562400
10/6/2017,146.960007,147.660004,146.960007,147.660004,145.851807,23561100
10/9/2017,147.850006,148.009995,147.300003,147.490005,145.683868,13704800
10/10/2017,147.990005,148.139999,146.949997,147.600006,145.792526,19223100
10/11/2017,147.529999,148.070007,147.339996,148.039993,146.227142,12439100
10/12/2017,147.820007,148.350006,147.619995,147.770004,145.960434,14513500
10/13/2017,148.369995,148.509995,147.779999,148.339996,146.523468,18409900
10/16/2017,148.710007,148.889999,148.389999,148.850006,147.027237,21809400
10/17/2017,148.800003,149.059998,148.570007,149.039993,147.21489,13138200
10/18/2017,149.190002,149.210007,148.639999,148.860001,147.037094,17218200
10/19/2017,147.990005,148.330002,147.270004,148.309998,146.493851,27680300
10/20/2017,148.910004,149.039993,148.529999,148.710007,146.888962,30173300
10/23/2017,149.020004,149.029999,147.529999,147.740005,145.930817,29297100
10/24/2017,148.029999,148.300003,147.440002,147.990005,146.17775,20289500
10/25/2017,147.699997,148.179993,146.330002,147.429993,145.624619,36179100
10/26/2017,147.339996,147.710007,146.919998,146.960007,145.16037,28230200
10/27/2017,149.429993,151.520004,149.199997,151.240005,149.38797,60165100
10/30/2017,151.130005,152.190002,150.990005,151.580002,149.723801,31733400
10/31/2017,152.070007,152.369995,151.630005,152.149994,150.286804,26319300
11/1/2017,152.759995,152.830002,151.5,152.100006,150.237427,29481600
11/2/2017,151.929993,151.990005,150.770004,151.809998,149.950989,31017400
11/3/2017,152.360001,153.289993,151.839996,153.270004,151.393097,26199200
11/6/2017,153.149994,153.850006,153.100006,153.789993,151.906738,28043100
11/7/2017,153.669998,154.080002,153.339996,153.880005,151.995621,21333100
11/8/2017,153.800003,154.539993,153.619995,154.5,152.608032,17373500
11/9/2017,153.229996,153.770004,152.110001,153.690002,151.807983,40594500
11/10/2017,153.330002,153.800003,153.059998,153.679993,151.798096,20150800
11/13/2017,153.100006,154.070007,153.100006,153.869995,151.985748,12522400
11/14/2017,153.330002,153.5,152.570007,153.309998,151.432632,25173800
11/15/2017,152.649994,153,151.779999,152.589996,150.721436,24808000
11/16/2017,153.360001,154.889999,153.330002,154.539993,152.647552,34790600
11/17/2017,154.580002,154.690002,153.800003,153.949997,152.064758,28725800
11/20/2017,154.059998,154.199997,153.610001,153.830002,151.946243,21143900
11/21/2017,154.559998,155.570007,154.490005,155.5,153.595795,20147800
11/22/2017,155.639999,155.839996,155.339996,155.690002,153.783478,17299000
11/24/2017,155.850006,156.309998,155.759995,156.259995,154.346481,8280600
11/27/2017,156.210007,156.559998,155.830002,156.190002,154.277359,22653400
11/28/2017,156.539993,156.690002,155.699997,156.589996,154.67244,25227300
11/29/2017,156.410004,156.449997,153.119995,153.860001,151.975876,71986300
11/30/2017,154.509995,155.449997,154.149994,155.149994,153.250061,56595500
12/1/2017,154.199997,155.240005,152.259995,154.490005,152.59819,59015800
12/4/2017,155.460007,155.630005,152.559998,152.710007,150.839966,51319100
12/5/2017,152.679993,154.550003,152.100006,152.809998,150.938736,40604200
12/6/2017,152.240005,153.740005,152.059998,153.5,151.620285,28647800
12/7/2017,153.490005,154.460007,153.330002,154.020004,152.133896,32666200
12/8/2017,155.149994,155.529999,154.460007,154.699997,152.805603,28081700
12/11/2017,154.770004,155.949997,154.759995,155.899994,153.990891,20821500
12/12/2017,155.830002,156.149994,155.360001,155.690002,153.783478,20310300
12/13/2017,156.320007,156.490005,155.759995,155.990005,154.079803,24418500
12/14/2017,156.259995,156.660004,155.710007,155.880005,153.971146,24594700
12/15/2017,156.490005,157.820007,156.229996,157.649994,155.719452,49816200
12/18/2017,158.360001,158.770004,158.070007,158.639999,157.02504,26844500
12/19/2017,158.339996,158.5,157.259995,157.699997,156.094589,31415000
12/20/2017,158.25,158.279999,156.910004,157.529999,155.926331,38972600
12/21/2017,157.75,158.25,157.369995,157.550003,155.946136,18638700
12/22/2017,157.309998,157.429993,156.949997,157.369995,155.767975,23330400
12/26/2017,156.490005,156.720001,155.949997,156.520004,154.926605,21918700
12/27/2017,156.529999,156.960007,156.389999,156.539993,154.946411,22388200
12/28/2017,157.039993,157.070007,156.539993,156.729996,155.134476,25393800
12/29/2017,156.869995,156.899994,155.699997,155.759995,154.174347,33186000
